province,r_mean,r_q2.5,r_q97.5,r_median,lag,date_lag,movement,rolling.corr.biweekly
henan,0.5649635744898669,0.4998115745184435,0.634049142672143,0.5642713682110886,-1,2020-02-13,2.006452165313346,0.4535891073828348
henan,0.5056289090082793,0.44278458339290305,0.5725827616534097,0.5049057328851974,-1,2020-02-14,1.934283937122632,0.20042053592209236
henan,0.4595013720698859,0.3978734484670243,0.5255017634813425,0.4587319176507747,-1,2020-02-15,1.7359419841765562,0.15001414392318738
henan,0.4341311214880651,0.37202063439850697,0.5009659569603623,0.43329973650937265,-1,2020-02-16,1.8495112013325008,0.047362471939091384
henan,0.4177548892704576,0.3541829031618494,0.48649669753995284,0.41684510125291907,-1,2020-02-17,2.1017998126171142,-0.3561192788573165
henan,0.38622173149022543,0.3222155387403022,0.45594050224402066,0.3852164127017112,-1,2020-02-18,2.1312759629398292,-0.635028373788248
henan,0.3292716074358076,0.2673186070805212,0.3975846266679235,0.32815231573853454,-1,2020-02-19,2.195077201748907,-0.6787463189961331
henan,0.3205823227396928,0.25606977309275686,0.39223328566038795,0.31932601739796923,-1,2020-02-20,2.284625702685821,-0.5999731564198731
henan,0.2565195228202029,0.19575142002980875,0.3253766366237467,0.25509583045136763,-1,2020-02-21,2.539918686237768,-0.6255044783401813
henan,0.20537108870374662,0.148013416553303,0.2719755222344554,0.20374347918331726,-1,2020-02-22,2.763100791172184,-0.626517330380975
henan,0.15278241471929604,0.10068457400897322,0.21557046483793693,0.15090040803279942,-1,2020-02-23,2.7654574744951073,-0.7056913794969784
henan,0.10625389010701212,0.06073327888848894,0.16429653107464276,0.10404865400039336,-1,2020-02-24,3.137872985633979,-0.8263393958858473
henan,0.08708898706077785,0.043474508560995016,0.1455997708533076,0.08446461905321087,-1,2020-02-25,3.090874182802415,-0.9045319685169674
henan,0.07675875646970307,0.03313898286778283,0.1383833282163124,0.07358525628279065,-1,2020-02-26,3.0284775452841974,-0.9517052440425173
henan,0.07080214210902151,0.02598313830744951,0.13769048434257633,0.06690992637737506,-1,2020-02-27,2.7884072558817405,-0.9631716582805447
henan,0.044081010551076175,0.009090564125672563,0.10615717776972326,0.039291760301154104,-1,2020-02-28,3.0843655423693526,-0.9698205517057711
henan,0.036991045364437584,0.0044797872051537515,0.1030504567143448,0.03104190482248679,-1,2020-02-29,3.2916394961482407,-0.967408678827021
henan,0.047097893914185854,0.005703773452947575,0.13120633467705747,0.039523304243498925,-1,2020-03-01,3.439502363106392,-0.952084093797279
henan,0.06060604669445735,0.007339673422633181,0.16883763975805374,0.05085898802322585,-1,2020-03-02,3.7320015823443677,-0.9026791858420743
henan,0.07861094771031414,0.009520150465286268,0.2189960836328075,0.06596822373598143,-1,2020-03-03,3.8115388507183012,-0.8330429810826244
henan,0.0512437830865756,0.0012973802605745224,0.18903213857913986,0.03551948376768529,-1,2020-03-04,3.8521314699146365,-0.7724352784167561
henan,0.06704626012319836,0.0016974643398638876,0.2473255714436449,0.04647292617148364,-1,2020-03-05,3.9397808557151777,-0.6595469508209268
henan,0.08827722636323848,0.002234985866450164,0.32564404659751545,0.06118911056133083,-1,2020-03-06,4.0018513116802,-0.4889155010079822
henan,0.11693363965690183,0.0029605034357375846,0.43135410082510767,0.0810522226407941,-1,2020-03-07,4.027870799500312,-0.167664032259506
henan,0.1555764737516109,0.003938855289316199,0.5739028575658133,0.10783739414238744,-1,2020-03-08,3.9115671663543616,0.3095072495598439
henan,0.20756446234605802,0.0052550772020398635,0.7656802805525791,0.14387272185961103,-1,2020-03-09,3.85358354153654,0.40658423068085847
henan,0.2772144586339713,0.007018462434163755,1.0226107208381743,0.1921504204125888,-1,2020-03-10,4.3051927337080995,0.5779765893305362
henan,0.36990945140882847,0.009365296462342725,1.3645513751845844,0.25640169330650553,-1,2020-03-11,4.446515552779513,0.6872995703298884
henan,0.4920667439991723,0.012458051340025766,1.8151749019912882,0.34107467625033866,-1,2020-03-12,4.479970591297106,0.7963052015561006
henan,0.6508271678659124,0.016477517266988366,2.400822967719726,0.45111901643807145,-1,2020-03-13,4.318580824484697,0.7803982084690217
henan,0.8532861749349783,0.02160333553265296,3.147669839197111,0.5914529063669605,-1,2020-03-14,4.394161617738913,0.7789677972485242
henan,1.105111637416901,0.027979004237325276,4.076623613769415,0.7660050156795095,-1,2020-03-15,4.453365407037269,0.7974565582963439
henan,1.4085639839313824,0.03566175247876111,5.196022740129346,0.9763421541003218,-1,2020-03-16,4.632506350197793,0.8322783281058128
henan,1.760309636251955,0.044567181363522154,6.493570050048612,1.2201536612805455,-1,2020-03-17,4.731102456797835,0.8610788964320848
henan,2.149899432621,0.05443074102063223,7.930719845406814,1.490196730208672,-1,2020-03-18,4.767981376223194,0.8706067660020861
henan,2.5600040692331634,0.06481369146384595,9.443546413442286,1.7744596028109543,-1,2020-03-19,4.8047281074328545,0.870300952827164
henan,2.9690021580217723,0.0751686265417375,10.95229105994645,2.0579554749091846,-1,2020-03-20,4.886265167603581,0.874714427471172
henan,3.3553100690833344,0.08494909605680626,12.377334376023123,2.3257237142895084,-1,2020-03-21,4.828369758484281,0.8555523705787185
henan,3.7017368759518434,0.09371986343371384,13.655261106234661,2.5658484787408002,-1,2020-03-22,4.755058442640016,0.8265403415097282
henan,3.99811546496357,0.10122351964096751,14.748565993879298,2.7712824620926133,-1,2020-03-23,4.99561677076827,0.9176263597967769
henan,4.241541465531717,0.10738653238173548,15.646535165972262,2.940012508061408,-1,2020-03-24,4.974477430772434,0.9207303109606203
henan,4.434795873686822,0.11227931037952402,16.359427381632578,3.0739662562049,-1,2020-03-25,NA,NA
henan,4.58407210021557,0.11605865721939822,16.910089386662133,3.177436651747929,-1,2020-03-26,NA,NA
hunan,28.17733541027788,13.512127571357865,48.14042372693112,27.243861468505575,0,2020-01-24,4.766736671464623,NA
hunan,30.372149320669966,19.6552536357554,43.38369665492679,29.968161304203004,0,2020-01-25,4.459904132330836,NA
hunan,34.66426031507459,27.02249149862597,43.24312798929116,34.499332878558214,0,2020-01-26,4.420228706566532,NA
hunan,19.304648748825645,15.72395345955179,23.247153788204344,19.240974553298084,0,2020-01-27,3.6020820185337388,NA
hunan,11.393822205086217,9.608902510149079,13.328551490205484,11.367458497922877,0,2020-01-28,3.5041249054541606,NA
hunan,8.946860402142228,7.806092863780575,10.164291141901018,8.93336951614915,0,2020-01-29,3.2425715711641345,NA
hunan,6.471742177833689,5.728061253973154,7.260153897689264,6.463870717203043,0,2020-01-30,3.117531394726886,NA
hunan,4.813826215834831,4.303874699378028,5.351916107272064,4.808874626555269,0,2020-01-31,2.8682543246114887,NA
hunan,3.7060927650314617,3.3360873132623343,4.0952760660485215,3.702717999903191,0,2020-02-01,2.697410217618503,NA
hunan,2.9258632408319203,2.644403452953813,3.2213520671070377,2.923394528691018,0,2020-02-02,2.4703103899680667,NA
hunan,2.4251637906905144,2.19927028105719,2.6619417047117286,2.4232484487134958,0,2020-02-03,2.575534440487217,NA
hunan,2.1116658320393067,1.9212498056536123,2.3109499355582783,2.1101053086508923,0,2020-02-04,2.586484094266079,NA
hunan,1.7479159584134654,1.5885660294604032,1.9147727971421071,1.7465949600096973,0,2020-02-05,2.6907746334491507,NA
hunan,1.5052238291091276,1.3670787027025377,1.6499227087917439,1.5040705581489182,0,2020-02-06,2.4754279736822653,0.9665801985054113
hunan,1.3739164640532124,1.2486624494763094,1.5050711438681585,1.3728781181034608,0,2020-02-07,2.767795173632401,0.9712512006436005
hunan,1.1949914620656934,1.0827714666026245,1.312665160733913,1.1940317667443816,0,2020-02-08,2.891714921355546,0.9504372372033274
hunan,1.0212276256187711,0.9206006450069019,1.1269986148025135,1.0203224248037661,0,2020-02-09,2.964832961093064,0.8564223382298395
hunan,0.9389952012771834,0.8443633625957494,1.0385807656843993,0.9381234835000665,0,2020-02-10,3.176229161430226,0.684680647869539
hunan,0.823058089369094,0.7353397609367941,0.9156475836595042,0.8222008961427755,0,2020-02-11,3.075583480388533,0.3700123790651151
hunan,0.7359075140213448,0.6530820936994471,0.823605951958045,0.7350499908988161,0,2020-02-12,3.1736812138975496,-0.05418956806678598
hunan,0.6753288204130294,0.595430361406332,0.7601843427999782,0.6744565032469328,0,2020-02-13,3.2043560802867757,-0.5044892712242608
hunan,0.5868295982951778,0.5113433785286062,0.6674368587506885,0.5859284169208073,0,2020-02-14,3.211817795346127,-0.7649760877373133
hunan,0.5637404816716458,0.48813209952514675,0.6447132375901043,0.5627964744690119,0,2020-02-15,2.4996456214658553,-0.6992605787442329
hunan,0.5024887982919269,0.42916671143758095,0.5815082312195687,0.5014861833174443,0,2020-02-16,2.795445362869033,-0.5927532625227095
hunan,0.4135947214452511,0.34505216854686366,0.48825472428393407,0.4125181519246939,0,2020-02-17,3.293649534917094,-0.5990497684632147
hunan,0.3371073641597782,0.27305804727717425,0.40780360195133525,0.3359375777670288,0,2020-02-18,3.3055967658002805,-0.5890330023003062
hunan,0.2441169204494659,0.1875861444090419,0.3079794640560236,0.24282651851334433,0,2020-02-19,3.324104108268575,-0.6000457095956682
hunan,0.18712923436121662,0.1354263547721468,0.24706193578437233,0.18568063627230846,0,2020-02-20,3.531952236558111,-0.5415154333750106
hunan,0.11968090390151478,0.07668181338212603,0.17209761368598095,0.11802283605792681,0,2020-02-21,3.5171186981157505,-0.5425402243023119
hunan,0.07580237285384715,0.04036157104612972,0.12222599118688746,0.07386783250064978,0,2020-02-22,3.454989708745182,-0.5502586723407307
hunan,0.09050894618766718,0.04819220196321938,0.14593930562566593,0.08819908170541667,0,2020-02-23,3.577827849022362,-0.5800964606273669
hunan,0.0932322478279497,0.04654120220193093,0.15587038474123938,0.09042275679204556,0,2020-02-24,4.171698630915365,-0.67255910875547
hunan,0.10458553904458627,0.05015283117133262,0.1786823378437482,0.10112077298481467,0,2020-02-25,4.072623088753502,-0.7131279298084693
hunan,0.11720249027616898,0.05359244171425461,0.2052761145890132,0.11289140743230579,0,2020-02-26,4.041509127569117,-0.7624627352595784
hunan,0.1304188532952103,0.05630560399570495,0.2351235977652883,0.12502683974073572,0,2020-02-27,3.945567471737715,-0.8179659929912474
hunan,0.14320020684705742,0.05757391016005151,0.26715991161977837,0.1364419155243329,0,2020-02-28,3.928965965092328,-0.8647754868413436
hunan,0.15405244142854496,0.05653453091962484,0.2995891740364446,0.14558369573574584,0,2020-02-29,3.6459344019296194,-0.7861110188317323
hunan,0.0965488449104282,0.019910692947950927,0.23251174971912128,0.08605914483694234,0,2020-03-01,3.8695984601602893,-0.65045963702296306
hunan,0.12095156010728514,0.02494311948636967,0.2912790815663587,0.10781058892194698,0,2020-03-02,4.116736424609024,-0.5833933579731418
hunan,0.15228333215290174,0.03140448412821723,0.3667331706016602,0.13573827165055252,0,2020-03-03,3.8580478960742273,-0.4330034894329231
hunan,0.1923811332093158,0.03967361469588962,0.4632978668667014,0.17147958447473235,0,2020-03-04,4.076259859076328,0.0401673217708746
hunan,0.1618945720020472,0.019606183742399915,0.4510094110620439,0.13585763380983576,0,2020-03-05,4.217561351951145,0.35369092564030313
hunan,0.20370078116702128,0.024669109622653146,0.5674740555591624,0.17094029646785636,0,2020-03-06,4.155244251366548,0.4429056150531305
hunan,0.12820017684512838,0.0032457474609169654,0.4729149983777672,0.08886159112748712,0,2020-03-07,3.842567711055739,0.27610512976213114
hunan,0.1615671707383794,0.0040905266053192675,0.596001816596126,0.11198982886835497,0,2020-03-08,3.9337733275641886,0.06604305906878204
hunan,0.2055665851079398,0.005204495329749002,0.7583103522570428,0.1424878988849045,0,2020-03-09,4.205614586368295,0.3663092457300463
hunan,0.26403344867555983,0.00668474815499768,0.9739875640181189,0.1830140405229833,0,2020-03-10,4.436045003964475,0.6725068165383153
hunan,0.3412483463753353,0.008639660108487181,1.25882401369433,0.2365353291608073,0,2020-03-11,4.3367595413385285,0.726839349229734
hunan,0.4424354143820754,0.01120149486677511,1.6320909098864231,0.3066728600588066,0,2020-03-12,4.267091364402639,0.6589744042110921
hunan,0.573663633221596,0.014523905713474462,2.116175990163498,0.3976333299573238,0,2020-03-13,4.362354975452146,0.6598795590568951
hunan,0.7414590104422896,0.01877211685459947,2.7351529096882117,0.5139402225888401,0,2020-03-14,4.195212954193284,0.552798611831549
hunan,0.9519837617221806,0.024102142083444134,3.5117533392670484,0.6598648603765802,0,2020-03-15,4.179827441703376,0.3904145126950476
hunan,1.2096821782298672,0.030626501110441302,4.462371733279949,0.8384877912136457,0,2020-03-16,4.494060487449212,0.5579310027989791
hunan,1.5154739639870587,0.038368478825414984,5.590400768996463,1.0504465053496337,0,2020-03-17,4.357067736132673,0.5325734326628847
hunan,1.8649148791741532,0.047215556817976366,6.879446181456906,1.2926604904838552,0,2020-03-18,4.476826280481883,0.5912773557640401
hunan,2.2471180918420828,0.05689210436728172,8.28934775996397,1.5575835697455838,0,2020-03-19,4.547410475780465,0.6739444343088011
hunan,2.6453158011748092,0.06697359751195175,9.758251108596697,1.833593189274992,0,2020-03-20,4.6587057115978645,0.7429301229916998
hunan,3.039415981864389,0.07695135021322448,11.212039168005077,2.106762618378139,0,2020-03-21,4.3897715746430155,0.6511279866222742
hunan,3.4098832178752145,0.08633076855901717,12.578648143347792,2.3635509385088787,0,2020-03-22,4.164265623002361,0.289348949972231
hunan,3.7414494057710788,0.09472529763824764,13.801755841555725,2.593375106817906,0,2020-03-23,4.636151320162869,0.38894763223402806
hunan,4.025250000404441,0.10191050659900237,14.848662024164051,2.7900906888292565,0,2020-03-24,4.610993822811892,0.5293182044773542
hunan,4.258914276846826,0.10782637388275872,15.710621372692765,2.952054423242876,0,2020-03-25,NA,NA
hunan,4.445136336385865,0.11254110822860709,16.39757210202911,3.0811337187704266,0,2020-03-26,NA,NA
hunan,4.589670589753061,0.11620039870251049,16.930741539691052,3.1813172289862357,0,2020-03-27,NA,NA
beijing,17.039682985317555,11.027184392292936,24.339549694892234,16.81303364095326,0,2020-01-24,2.4029,NA
beijing,11.503723029777742,8.012764587480195,15.616005604771258,11.394351199619212,0,2020-01-25,1.8254,NA
beijing,8.649421298057181,6.4197672028446044,11.20629378340961,8.59182733037723,0,2020-01-26,1.6544,NA
beijing,6.681424645144475,5.167413336520071,8.38699351540981,6.64771054220108,0,2020-01-27,1.4808,NA
beijing,4.872068494604566,3.838635832143216,6.0268224145816935,4.8507165150387905,0,2020-01-28,1.386,NA
beijing,3.790869243190331,3.036330861503868,4.627880116766515,3.776354774682037,0,2020-01-29,1.4498,NA
beijing,3.1481535288125118,2.558663842875339,3.7978373458845027,3.137560053536932,0,2020-01-30,1.3431,NA
beijing,2.6265076444642546,2.1524863993137275,3.146996687907851,2.6183299246760514,0,2020-01-31,1.5133,NA
beijing,2.392102082972201,1.9849028794466181,2.836728331809322,2.385515507150225,0,2020-02-01,1.4764,NA
beijing,2.191595175839237,1.834976842226998,2.5794112633465773,2.186104910149697,0,2020-02-02,1.3508,NA
beijing,2.0940151750477516,1.7712888460762337,2.443350809657548,2.089332445034581,0,2020-02-03,1.8071,NA
beijing,1.8527173482817323,1.5698924210611944,2.1586208895199483,1.8486559594540148,0,2020-02-04,1.6746,NA
beijing,1.7251761281267737,1.468983289959663,2.0016580880923023,1.721605652553299,0,2020-02-05,1.563,NA
beijing,1.591241197547518,1.3583803316709302,1.8422526005459146,1.5880470772648902,0,2020-02-06,1.4363,0.7819529676810086
beijing,1.4716526185530612,1.2581361084496179,1.7016577184271875,1.4687509706765887,0,2020-02-07,1.6097,0.3699207646969523
beijing,1.3079207610778747,1.1148382902321143,1.5161965246620572,1.3052470510655805,0,2020-02-08,1.3753,0.05368647837185211
beijing,1.102781468225064,0.9317194466854076,1.2880474433295628,1.1002818405480372,0,2020-02-09,1.3557,-0.1572159384797789
beijing,0.8998687757863868,0.7496147218111235,1.0636438713208691,0.8974892934320093,0,2020-02-10,2.2462,-0.40250657682340407
beijing,0.8000993924233235,0.6605641056724002,0.9528058308197899,0.7977814625885041,0,2020-02-11,2.0881,-0.5029507838316276
beijing,0.6948274062939295,0.5653393100660089,0.8374681615066154,0.692512692453354,0,2020-02-12,2.0954,-0.6132145157534616
beijing,0.6589576097892108,0.5318638371840152,0.7994631942763472,0.6565972654359924,0,2020-02-13,2.1563,-0.643396924976739
beijing,0.5590245333057174,0.4404477496510717,0.6915218025688736,0.5565745922950093,0,2020-02-14,1.863,-0.647895139347698
beijing,0.4723287886314494,0.36129409752607455,0.5980138796143125,0.4697502794049927,0,2020-02-15,1.3779,-0.4470014480529341
beijing,0.4553496944162048,0.34303170627327434,0.5833301668811929,0.4525929924756731,0,2020-02-16,1.4317,-0.2325607092344595
beijing,0.4047509568359449,0.2952281253013239,0.531284617228639,0.4017567818809222,0,2020-02-17,2.4975,-0.43523941115537446
beijing,0.45498695309716014,0.3331076337030499,0.5955733766500815,0.4516942273152548,0,2020-02-18,2.4258,-0.5171830174616121
beijing,0.46127014624958773,0.33244294867098145,0.6108658706989002,0.45761448231819246,0,2020-02-19,2.417,-0.5443581577400863
beijing,0.36673408045948125,0.24743394406473343,0.5091349366748823,0.36266740460435537,0,2020-02-20,2.4069,-0.5247797326152506
beijing,0.34075154533410834,0.22051643364466922,0.4867308375641291,0.33621911862126147,0,2020-02-21,2.4652,-0.5451604122146017
beijing,0.38321458093090993,0.24799627137321742,0.5473852033756812,0.3781173421152777,0,2020-02-22,1.5908,-0.3001772419618279
beijing,0.3476204614379685,0.21233560877220492,0.5157097904906491,0.3418442681600162,0,2020-02-23,1.5594,0.10007261327799033
beijing,0.3755409508280993,0.22610018440095875,0.562278891568278,0.3689734583552646,0,2020-02-24,2.7557,-0.08169348909225291
beijing,0.31568155687917343,0.17258604470480104,0.5012661423917726,0.3081979783088684,0,2020-02-25,2.6773,-0.20914712880985462
beijing,0.2061655645420466,0.08900765756910504,0.37168237601900456,0.19764189261586929,0,2020-02-26,2.7353,-0.3759218633469758
beijing,0.47489739931405883,0.271444896435424,0.7343166000330765,0.46504118707701053,0,2020-02-27,2.7116,-0.3828845605715355
beijing,0.5178632181181758,0.2898441120045248,0.8109607191020298,0.5064017229344866,0,2020-02-28,2.792,-0.17824898658176969
beijing,0.5148433326863874,0.2741323914742491,0.8301486388148132,0.5017040975258104,0,2020-02-29,1.7131,-0.18356145686051875
beijing,0.5805061896567736,0.3090950973490638,0.9360253742679693,0.5656911831221215,0,2020-03-01,1.8045,-0.25435830137381765
beijing,0.6969391199266214,0.3810231021960472,1.1066594690587146,0.6804174114231172,0,2020-03-02,3.1671,0.10006823686283946
beijing,0.7122674370808577,0.37925241233559515,1.1484811122628789,0.694089772617001,0,2020-03-03,3.0333,0.25193374509818334
beijing,0.8304701711969559,0.45402577049206577,1.318691478852108,0.8107829622326836,0,2020-03-04,3.1057,0.3817980151377597
beijing,0.31685791925965834,0.10288290390385933,0.6490256955203393,0.2960028939308382,0,2020-03-05,3.0999,0.28469408099364635
beijing,0.33678912548871476,0.10935451231416264,0.6898511387208671,0.3146222635748658,0,2020-03-06,3.1469,0.20974390268653123
beijing,0.36947265428020853,0.11996676514896938,0.7567973903895058,0.34515462056552715,0,2020-03-07,2.0726,0.1997171932683665
beijing,0.415788026033439,0.13500524028789834,0.8516659877585052,0.3884215968319596,0,2020-03-08,1.8734,0.14453413417149333
beijing,0.3787388785507239,0.10319359734462498,0.8301267925955426,0.34768804249748003,0,2020-03-09,3.3765,0.08928099829887727
beijing,0.43299096894967787,0.11797546603779124,0.9490375153785363,0.3974922854217574,0,2020-03-10,3.3717,0.061639488791575
beijing,0.3728515388518136,0.07689095102211442,0.8979119715448662,0.3323425009847976,0,2020-03-11,3.4222,7.640338782897896e-4
beijing,0.28581309701705415,0.03461329201345846,0.7962243265194239,0.23984677554295636,0,2020-03-12,3.3891,-0.08751882966963838
beijing,0.3312340568975702,0.040113980975175545,0.9227590219836128,0.2779628411925222,0,2020-03-13,3.4999,-0.1450257136905211
beijing,0.19472223464167934,0.004929940146929876,0.7183068506288437,0.13497116793421216,0,2020-03-14,2.2523,0.01009999687465932
beijing,0.23187444303238616,0.005870552625158115,0.8553568688362815,0.16072311643180612,0,2020-03-15,2.2133,0.2290470331285868
beijing,0.2821720926670774,0.007143978860670314,1.0408988351639152,0.1955867904648843,0,2020-03-16,3.6972,0.11932850898434033
beijing,0.34981682020427274,0.008856595083606632,1.2904320807550103,0.24247454263703694,0,2020-03-17,3.6903,0.10521652009240856
beijing,0.4390483845881705,0.011115742696815955,1.6195965652692157,0.3043251499066889,0,2020-03-18,3.6853,0.24657769249117473
beijing,0.5550378466929756,0.014052341626586478,2.047467708921358,0.3847229185392992,0,2020-03-19,3.6655,0.34016019151278887
beijing,0.7036119724267327,0.01781391281334748,2.595539748753555,0.4877066548958117,0,2020-03-20,3.8176,0.4272190430335008
beijing,0.8906657182340197,0.022549703632438543,3.2855584684771073,0.6173624314153094,0,2020-03-21,2.5395,0.10586005608425769
beijing,1.121143971356759,0.028384907789554614,4.135764961041651,0.7771177827477176,0,2020-03-22,2.4417,-0.18807917367792065
beijing,1.3975700989011013,0.0353834114085631,5.155467623520253,0.9687217736881822,0,2020-03-23,3.9845,0.10375015352289566
beijing,3.43666371436259,0.4161959194269928,9.573932335503926,2.8839571003499658,0,2020-03-24,3.9459,0.3040973375120164
beijing,4.007933213818866,0.48537930608573104,11.16538730104919,3.3633513228003484,0,2020-03-25,NA,NA
beijing,3.925057765082211,0.47534270476197477,10.93451107793685,3.293804442833626,0,2020-03-26,NA,NA
beijing,3.4530511085235487,0.41818050888546343,9.619584693689733,2.8977089671820964,0,2020-03-27,NA,NA
hong_kong_sar,9.908657321232706,2.0434033533240266,23.86231811747089,8.832115768331594,-5,2020-01-19,1.8916,NA
hong_kong_sar,13.473465379601556,4.9445243323254315,26.2021447180747,12.732786745478744,-5,2020-01-20,2.6797,NA
hong_kong_sar,8.380348039286256,3.0754400316596207,16.29744731044877,7.919654033376702,-5,2020-01-21,2.6169,NA
hong_kong_sar,7.366179912695175,3.368286515906045,12.90160975486679,7.095228230938231,-5,2020-01-22,2.3776,NA
hong_kong_sar,4.758949372592968,2.1760946910838443,8.335135494389247,4.583899977766494,-5,2020-01-23,2.049,NA
hong_kong_sar,2.8966014012761563,1.250546890367798,5.222092707857275,2.776844835235526,-5,2020-01-24,1.7256,NA
hong_kong_sar,2.7206999150694697,1.3046813618292605,4.6482623299254735,2.630567103108368,-5,2020-01-25,1.2884,NA
hong_kong_sar,2.4450560376757595,1.2205631645234793,4.087768279594768,2.3713759196890085,-5,2020-01-26,1.2304,NA
hong_kong_sar,1.689794162835676,0.7726814930934315,2.9596161257729903,1.6276381232507195,-5,2020-01-27,1.1668,NA
hong_kong_sar,1.6304911497120669,0.7818838828473219,2.7856620822109135,1.5764753608383109,-5,2020-01-28,1.1724,NA
hong_kong_sar,1.1825391375617706,0.5105364654469081,2.131922260445116,1.1336484526851238,-5,2020-01-29,1.3369,NA
hong_kong_sar,1.1034194071671368,0.4763781816153266,1.9892824871717134,1.0577998341576413,-5,2020-01-30,1.3555,NA
hong_kong_sar,1.4646867368043697,0.7311663417779644,2.448737325441231,1.4205493878363022,-5,2020-01-31,1.4108,NA
hong_kong_sar,1.5667068848750665,0.8095403094183383,2.5696654372638656,1.5234087405914807,-5,2020-02-01,1.2769,0.882760964988368
hong_kong_sar,1.6370141956249635,0.8716411145549848,2.6395701758973584,1.5952362155833704,-5,2020-02-02,1.139,0.9240853454535044
hong_kong_sar,1.6698081714391304,0.9128996656422927,2.651464054176342,1.6302235318680423,-5,2020-02-03,1.6456,0.9305645736701714
hong_kong_sar,1.4511553272678361,0.7726790948011566,2.3398858315876776,1.4141206219721363,-5,2020-02-04,1.5681,0.8541520010808642
hong_kong_sar,2.2912929194133413,1.435941073776752,3.3432807745895463,2.2566714302671675,-5,2020-02-05,1.5648,0.6760179239748928
hong_kong_sar,2.711016324651859,1.8014506595422406,3.8035154749872007,2.678811518833116,-5,2020-02-06,1.5709,0.33613830629472236
hong_kong_sar,2.7425658884418294,1.8759130374484958,3.7712016927361716,2.714051003382185,-5,2020-02-07,1.612,0.26224723162347546
hong_kong_sar,2.1819994791636264,1.4721858857519006,3.029258053292216,2.1578035151924175,-5,2020-02-08,1.3584,0.3461146224392229
hong_kong_sar,1.8408833875881212,1.2420362912099245,2.555688431768408,1.8204700242731344,-5,2020-02-09,1.1033,0.4146419404906986
hong_kong_sar,1.651501095927011,1.122114869130935,2.281568230149788,1.633777366640386,-5,2020-02-10,1.6097,0.3715842169209413
hong_kong_sar,1.4785560025211297,1.0046070689044708,2.0426425451179777,1.46268830107762,-5,2020-02-11,1.5548,0.3195378578189316
hong_kong_sar,0.9615025223648934,0.6025685117366847,1.4029515259729242,0.9469741969552385,-5,2020-02-12,1.6719,0.10299210012334045
hong_kong_sar,0.7806936360340753,0.4700285672673754,1.168893968435901,0.7670407985287704,-5,2020-02-13,1.5483,-0.012717615721260766
hong_kong_sar,0.5637817908608951,0.30822475130694116,0.8952208873061674,0.5504167233221867,-5,2020-02-14,1.6461,-0.1384454811632789
hong_kong_sar,0.6554477838872721,0.37464504137755483,1.0134951020125913,0.6418443561202911,-5,2020-02-15,1.3561,-0.061662960518112875
hong_kong_sar,0.6877214592829203,0.39309223541992255,1.0633987140798178,0.6734482106349899,-5,2020-02-16,1.0912,0.1471671828220926
hong_kong_sar,0.5929759624130929,0.31573472616389886,0.9561320052035867,0.5778427167826963,-5,2020-02-17,1.6941,0.034151529820742876
hong_kong_sar,0.6800014259204421,0.37176310727000356,1.0797643516517152,0.6638812440856103,-5,2020-02-18,1.7398,-0.05170748063605205
hong_kong_sar,0.9366840603119791,0.5551383380751319,1.416404034206729,0.9193963288077185,-5,2020-02-19,1.6912,-0.11016340355824844
hong_kong_sar,1.2192941408176776,0.7641251465411584,1.7791014955037465,1.2008705780751536,-5,2020-02-20,1.7161,-0.16540713396038775
hong_kong_sar,1.3789829602716701,0.8835404026000638,1.9829368682883133,1.3598784312386698,-5,2020-02-21,1.7005,-0.2730421915371864
hong_kong_sar,1.434844848010017,0.9285559318780437,2.0495379821732675,1.4157595959929359,-5,2020-02-22,1.439,-0.20144889317229464
hong_kong_sar,1.336221891881396,0.856142579226156,1.9214477118002824,1.317709777762923,-5,2020-02-23,1.1923,0.0028648323362221307
hong_kong_sar,1.2783217367366566,0.8190448573100629,1.8381889945979333,1.2606117755285864,-5,2020-02-24,1.8193,0.039206435797797264
hong_kong_sar,1.2245038845943643,0.7845627439563898,1.7608005088373724,1.2075395197775243,-5,2020-02-25,1.7762,0.0998217865110108
hong_kong_sar,1.0817019665253504,0.6778968634514568,1.5783374346767738,1.0653574247270712,-5,2020-02-26,1.702,0.11398385811477281
hong_kong_sar,0.7644519553746213,0.43695034370843827,1.182044293293966,0.7485862110515701,-5,2020-02-27,1.686,0.0811352520483072
hong_kong_sar,0.5668928896365817,0.29292182839934994,0.9298006405620197,0.5512260087632135,-5,2020-02-28,1.758,0.03131607276476345
hong_kong_sar,0.5302325305256784,0.2646901688220275,0.8864695474024804,0.5142543301050931,-5,2020-02-29,1.4897,5.651997833142075e-4
hong_kong_sar,0.45706965108081227,0.20900134952067514,0.8005417107549532,0.44025716589741776,-5,2020-03-01,1.1727,0.08115134410100901
hong_kong_sar,0.6020685057794274,0.3005504288452268,1.006568562088119,0.5839255765956433,-5,2020-03-02,1.8523,0.021713959274340527
hong_kong_sar,0.5987252713234517,0.2871120398193304,1.022910358195879,0.5788903781043742,-5,2020-03-03,1.8118,-0.013022590731298547
hong_kong_sar,0.6542468117782512,0.31373677656821086,1.1177678187949056,0.6325725710670502,-5,2020-03-04,1.7938,-0.055608458949540675
hong_kong_sar,0.7121722553910786,0.34151427832015185,1.2167323006910478,0.6885790293893647,-5,2020-03-05,1.7728,-0.10336456280187824
